1562304078426,7/4/2019,11:21:18 PM,21.50,60.25
1562304088427,7/4/2019,11:21:28 PM,21.50,60.25
1562304098428,7/4/2019,11:21:38 PM,21.50,60.25
1562304108429,7/4/2019,11:21:48 PM,21.50,60.25
1562304118430,7/4/2019,11:21:58 PM,21.50,60.25
1562304128431,7/4/2019,11:22:08 PM,21.50,60.25
1562304138432,7/4/2019,11:22:18 PM,21.50,60.25
1562304148433,7/4/2019,11:22:28 PM,21.50,60.25
1562304158433,7/4/2019,11:22:38 PM,21.50,60.25
1562304168433,7/4/2019,11:22:48 PM,21.50,60.25
1562304178434,7/4/2019,11:22:58 PM,21.50,60.25
1562304188435,7/4/2019,11:23:08 PM,21.50,60.25
1562304198435,7/4/2019,11:23:18 PM,21.50,60.25
1562304208435,7/4/2019,11:23:28 PM,21.50,60.25
1562304218436,7/4/2019,11:23:38 PM,21.50,60.25
1562304228441,7/4/2019,11:23:48 PM,21.50,60.25
1562304238446,7/4/2019,11:23:58 PM,21.50,60.25
1562304248450,7/4/2019,11:24:08 PM,21.50,60.25
1562304258454,7/4/2019,11:24:18 PM,21.50,60.25
1562304268459,7/4/2019,11:24:28 PM,21.50,60.25
1562304278464,7/4/2019,11:24:38 PM,21.50,60.25
1562304288469,7/4/2019,11:24:48 PM,21.50,60.25
1562304298474,7/4/2019,11:24:58 PM,21.50,60.25
1562304308478,7/4/2019,11:25:08 PM,21.50,60.25
1562304318488,7/4/2019,11:25:18 PM,21.50,60.25
1562304328487,7/4/2019,11:25:28 PM,21.50,60.25
1562304338491,7/4/2019,11:25:38 PM,21.50,60.25
1562304348492,7/4/2019,11:25:48 PM,21.50,60.25
1562304358495,7/4/2019,11:25:58 PM,21.50,60.25
1562304368499,7/4/2019,11:26:08 PM,21.50,60.25
1562304378504,7/4/2019,11:26:18 PM,21.50,60.25
1562304388506,7/4/2019,11:26:28 PM,21.50,60.25
1562304398510,7/4/2019,11:26:38 PM,21.50,60.25
1562304408512,7/4/2019,11:26:48 PM,21.50,60.25
1562304418515,7/4/2019,11:26:58 PM,21.50,60.25
1562304428517,7/4/2019,11:27:08 PM,21.50,60.25
1562304438520,7/4/2019,11:27:18 PM,21.50,60.25
1562304448523,7/4/2019,11:27:28 PM,21.50,60.25
1562304458525,7/4/2019,11:27:38 PM,21.50,60.25
1562304468526,7/4/2019,11:27:48 PM,21.50,60.25
1562304478529,7/4/2019,11:27:58 PM,21.50,60.25
1562304488531,7/4/2019,11:28:08 PM,21.50,60.25
1562304498534,7/4/2019,11:28:18 PM,21.50,60.25
1562304508535,7/4/2019,11:28:28 PM,21.50,60.25
1562304518537,7/4/2019,11:28:38 PM,21.50,60.25
1562304528539,7/4/2019,11:28:48 PM,21.50,60.25
1562304538541,7/4/2019,11:28:58 PM,21.50,60.25
1562304548542,7/4/2019,11:29:08 PM,21.50,60.25
1562304558543,7/4/2019,11:29:18 PM,21.50,60.25
1562304568544,7/4/2019,11:29:28 PM,21.50,60.25
1562304578545,7/4/2019,11:29:38 PM,21.50,60.25
1562304588546,7/4/2019,11:29:48 PM,21.50,60.25
1562304598547,7/4/2019,11:29:58 PM,21.50,60.25
1562304608548,7/4/2019,11:30:08 PM,21.50,60.25
1562304618549,7/4/2019,11:30:18 PM,21.50,60.25
1562304628550,7/4/2019,11:30:28 PM,21.50,60.25
1562304638549,7/4/2019,11:30:38 PM,21.50,60.25
1562304648550,7/4/2019,11:30:48 PM,21.50,60.25
1562304658551,7/4/2019,11:30:58 PM,21.50,60.25
1562304668556,7/4/2019,11:31:08 PM,21.50,60.25
1562304678557,7/4/2019,11:31:18 PM,21.50,60.25
1562304688562,7/4/2019,11:31:28 PM,21.50,60.25
1562304698567,7/4/2019,11:31:38 PM,21.50,60.25
1562304708572,7/4/2019,11:31:48 PM,21.50,60.25
1562304718576,7/4/2019,11:31:58 PM,21.50,60.25
1562304728580,7/4/2019,11:32:08 PM,21.50,60.25
1562304738584,7/4/2019,11:32:18 PM,21.50,60.25
1562304748589,7/4/2019,11:32:28 PM,21.50,60.25
1562304758593,7/4/2019,11:32:38 PM,21.50,60.25
1562304768597,7/4/2019,11:32:48 PM,21.50,60.25
1562304778600,7/4/2019,11:32:58 PM,21.50,60.25
1562304788604,7/4/2019,11:33:08 PM,21.50,60.25
1562304798607,7/4/2019,11:33:18 PM,21.50,60.25
1562304808610,7/4/2019,11:33:28 PM,21.50,60.25
1562304818613,7/4/2019,11:33:38 PM,21.50,60.25
1562304828616,7/4/2019,11:33:48 PM,21.50,60.25
1562304838619,7/4/2019,11:33:58 PM,21.50,60.25
1562304848622,7/4/2019,11:34:08 PM,21.50,60.25
1562304858624,7/4/2019,11:34:18 PM,21.50,60.25
1562304868627,7/4/2019,11:34:28 PM,21.50,60.25
1562304878629,7/4/2019,11:34:38 PM,21.50,60.25
1562304888632,7/4/2019,11:34:48 PM,21.50,60.25
1562304898634,7/4/2019,11:34:58 PM,21.50,60.25
1562304908636,7/4/2019,11:35:08 PM,21.50,60.25
1562304918638,7/4/2019,11:35:18 PM,21.50,60.25
1562304928640,7/4/2019,11:35:28 PM,21.50,60.25
1562304938642,7/4/2019,11:35:38 PM,21.50,60.25
1562304948644,7/4/2019,11:35:48 PM,21.50,60.25
1562304958645,7/4/2019,11:35:58 PM,21.50,60.25
1562304968646,7/4/2019,11:36:08 PM,21.50,60.25
1562304978648,7/4/2019,11:36:18 PM,21.50,60.25
1562304988650,7/4/2019,11:36:28 PM,21.50,60.25
1562304998650,7/4/2019,11:36:38 PM,21.50,60.25
1562305008652,7/4/2019,11:36:48 PM,21.50,60.25
1562305018652,7/4/2019,11:36:58 PM,21.50,60.25
1562305028652,7/4/2019,11:37:08 PM,21.50,60.25
1562305038653,7/4/2019,11:37:18 PM,21.50,60.25
1562305048652,7/4/2019,11:37:28 PM,21.50,60.25
1562305058653,7/4/2019,11:37:38 PM,21.50,60.25
1562305068653,7/4/2019,11:37:48 PM,21.50,60.25
1562344805351,7/5/2019,10:40:05 AM,null,null
1562344826672,7/5/2019,10:40:26 AM,null,null
1562344836670,7/5/2019,10:40:36 AM,21.50,60.25
1562344846674,7/5/2019,10:40:46 AM,21.50,60.25
1562344856678,7/5/2019,10:40:56 AM,21.50,60.25
1562344866683,7/5/2019,10:41:06 AM,21.50,60.25
1562344876687,7/5/2019,10:41:16 AM,21.50,60.25
1562344886688,7/5/2019,10:41:26 AM,21.50,60.25
1562344896691,7/5/2019,10:41:36 AM,21.50,60.25
1562344906695,7/5/2019,10:41:46 AM,21.50,60.25
1562344916698,7/5/2019,10:41:56 AM,21.50,60.25
1562391485552,7/5/2019,11:38:05 PM,null,null
1562391545994,7/5/2019,11:39:05 PM,null,null
1562391555994,7/5/2019,11:39:15 PM,null,null
1562391565995,7/5/2019,11:39:25 PM,null,null
1562391719295,7/5/2019,11:41:59 PM,null,null
1562391799899,7/5/2019,11:43:19 PM,null,null
1562391809901,7/5/2019,11:43:29 PM,null,null
1562392256597,7/5/2019,11:50:56 PM,null,null
1562392363641,7/5/2019,11:52:43 PM,null,null
1562392373644,7/5/2019,11:52:53 PM,null,null
1562392409430,7/5/2019,11:53:29 PM,null,null
1562392486902,7/5/2019,11:54:46 PM,null,null
1562392496902,7/5/2019,11:54:56 PM,null,null
1562392560319,7/5/2019,11:56:00 PM,null,null
1562392633402,7/5/2019,11:57:13 PM,null,null
1562392643406,7/5/2019,11:57:23 PM,null,null
1562392653406,7/5/2019,11:57:33 PM,null,null
1562392663406,7/5/2019,11:57:43 PM,null,null
1562392673407,7/5/2019,11:57:53 PM,null,null
1562434006824,7/6/2019,11:26:46 AM,null,null
1562434016827,7/6/2019,11:26:56 AM,null,null
1562434026830,7/6/2019,11:27:06 AM,null,null
1562434036833,7/6/2019,11:27:16 AM,null,null
1562434046834,7/6/2019,11:27:26 AM,null,null
1562434056899,7/6/2019,11:27:36 AM,null,null
1562434066901,7/6/2019,11:27:46 AM,null,null
1562434076901,7/6/2019,11:27:56 AM,null,null
1562434086903,7/6/2019,11:28:06 AM,null,null
1562434096904,7/6/2019,11:28:16 AM,null,null
1562434106905,7/6/2019,11:28:26 AM,null,null
1562434250564,7/6/2019,11:30:50 AM,null,null
1562434260564,7/6/2019,11:31:00 AM,null,null
1562434270569,7/6/2019,11:31:10 AM,null,null
1562434280573,7/6/2019,11:31:20 AM,null,null
1562434290574,7/6/2019,11:31:30 AM,null,null
1562434300574,7/6/2019,11:31:40 AM,null,null
1562434310574,7/6/2019,11:31:50 AM,null,null
1562434531349,7/6/2019,11:35:31 AM,null,null
1562434541348,7/6/2019,11:35:41 AM,null,null
1562434551349,7/6/2019,11:35:51 AM,null,null
1562434561350,7/6/2019,11:36:01 AM,null,null
1562434571352,7/6/2019,11:36:11 AM,null,null
1562434640791,7/6/2019,11:37:20 AM,null,null
1562434650794,7/6/2019,11:37:30 AM,null,null
1562434660798,7/6/2019,11:37:40 AM,null,null
1562434965525,7/6/2019,11:42:45 AM,null,null
1562434975529,7/6/2019,11:42:55 AM,null,null
1562434985534,7/6/2019,11:43:05 AM,null,null
1562434995534,7/6/2019,11:43:15 AM,null,null
1562435005538,7/6/2019,11:43:25 AM,null,null
1562435015543,7/6/2019,11:43:35 AM,null,null
1562435025546,7/6/2019,11:43:45 AM,null,null
1562435035549,7/6/2019,11:43:55 AM,null,null
1562435045553,7/6/2019,11:44:05 AM,null,null
1562435055556,7/6/2019,11:44:15 AM,null,null
1562435065560,7/6/2019,11:44:25 AM,null,null
1562435075561,7/6/2019,11:44:35 AM,null,null
1562435085563,7/6/2019,11:44:45 AM,null,null
1562435095564,7/6/2019,11:44:55 AM,null,null
1562435105566,7/6/2019,11:45:05 AM,null,null
1562435115569,7/6/2019,11:45:15 AM,null,null
1562435125570,7/6/2019,11:45:25 AM,null,null
1562435135572,7/6/2019,11:45:35 AM,null,null
1562435145573,7/6/2019,11:45:45 AM,null,null
1562435155574,7/6/2019,11:45:55 AM,null,null
1562435165577,7/6/2019,11:46:05 AM,null,null
1562435175578,7/6/2019,11:46:15 AM,null,null
1562435185580,7/6/2019,11:46:25 AM,null,null
1562435195581,7/6/2019,11:46:35 AM,null,null
1562435205581,7/6/2019,11:46:45 AM,null,null
1562435215584,7/6/2019,11:46:55 AM,null,null
1562435226250,7/6/2019,11:47:06 AM,null,null
1562435236251,7/6/2019,11:47:16 AM,null,null
1562435246254,7/6/2019,11:47:26 AM,null,null
1562435256383,7/6/2019,11:47:36 AM,null,null
1562435266384,7/6/2019,11:47:46 AM,null,null
1562435276385,7/6/2019,11:47:56 AM,null,null
1562435286386,7/6/2019,11:48:06 AM,null,null
1562435296388,7/6/2019,11:48:16 AM,null,null
1562435306390,7/6/2019,11:48:26 AM,null,null
1562435316391,7/6/2019,11:48:36 AM,null,null
1562435326392,7/6/2019,11:48:46 AM,null,null
1562435336393,7/6/2019,11:48:56 AM,null,null
1562435346394,7/6/2019,11:49:06 AM,null,null
1562435356398,7/6/2019,11:49:16 AM,null,null
1562435366400,7/6/2019,11:49:26 AM,null,null
1562435376402,7/6/2019,11:49:36 AM,null,null
1562435386403,7/6/2019,11:49:46 AM,null,null
1562435396403,7/6/2019,11:49:56 AM,null,null
1562435406404,7/6/2019,11:50:06 AM,null,null
1562435416405,7/6/2019,11:50:16 AM,null,null
1562435426405,7/6/2019,11:50:26 AM,null,null
1562435436405,7/6/2019,11:50:36 AM,null,null
1562435446406,7/6/2019,11:50:46 AM,null,null
1562435456406,7/6/2019,11:50:56 AM,null,null
1562435466407,7/6/2019,11:51:06 AM,null,null
1562435476408,7/6/2019,11:51:16 AM,null,null
1562435486410,7/6/2019,11:51:26 AM,null,null
1562435496412,7/6/2019,11:51:36 AM,null,null
1562435506413,7/6/2019,11:51:46 AM,null,null
1562435516415,7/6/2019,11:51:56 AM,null,null
1562435526417,7/6/2019,11:52:06 AM,null,null
1562435536419,7/6/2019,11:52:16 AM,null,null
1562435546421,7/6/2019,11:52:26 AM,null,null
1562435556423,7/6/2019,11:52:36 AM,null,null
1562435566426,7/6/2019,11:52:46 AM,null,null
1562435576428,7/6/2019,11:52:56 AM,null,null
1562435586430,7/6/2019,11:53:06 AM,null,null
1562435596431,7/6/2019,11:53:16 AM,null,null
1562435606434,7/6/2019,11:53:26 AM,null,null
1562435616436,7/6/2019,11:53:36 AM,null,null
1562435626438,7/6/2019,11:53:46 AM,null,null
1562435636440,7/6/2019,11:53:56 AM,null,null
1562435646441,7/6/2019,11:54:06 AM,null,null
1562435656441,7/6/2019,11:54:16 AM,null,null
1562435666442,7/6/2019,11:54:26 AM,null,null
1562435676442,7/6/2019,11:54:36 AM,null,null
1562435686442,7/6/2019,11:54:46 AM,null,null
1562435696442,7/6/2019,11:54:56 AM,null,null
1562435706442,7/6/2019,11:55:06 AM,null,null
1562435716442,7/6/2019,11:55:16 AM,null,null
1562435726443,7/6/2019,11:55:26 AM,null,null
1562435736443,7/6/2019,11:55:36 AM,null,null
1562435746443,7/6/2019,11:55:46 AM,null,null
1562435756444,7/6/2019,11:55:56 AM,null,null
1562435766444,7/6/2019,11:56:06 AM,null,null
1562435776445,7/6/2019,11:56:16 AM,null,null
1562435786445,7/6/2019,11:56:26 AM,null,null
1562435796445,7/6/2019,11:56:36 AM,null,null
1562435806446,7/6/2019,11:56:46 AM,null,null
1562435816446,7/6/2019,11:56:56 AM,null,null
1562435826446,7/6/2019,11:57:06 AM,null,null
1562435836447,7/6/2019,11:57:16 AM,null,null
1562435846449,7/6/2019,11:57:26 AM,null,null
1562435856451,7/6/2019,11:57:36 AM,null,null
1562435866453,7/6/2019,11:57:46 AM,null,null
1562435876454,7/6/2019,11:57:56 AM,null,null
